,id,Full_text,tags,predictions,False Positive,True Positive,False Negative,True Negative
115,72857806,"JAXB don&#39;t marshal attribute <p>I have some  generated by jaxb mave plugin like this:</p>
<pre><code>@Type
@RootElement(name = &quot;Foo&quot;, namespace = &quot;urn://some-urn&quot;)
public  Foo {
    @Attribute(name = &quot;id&quot;, required = true)
    protected  id;
    @Attribute(name = &quot;name&quot;, required = true)
    protected BigInteger name;
    @Attribute(name = &quot;age&quot;, required = true)
    protected  age;
</code></pre>
<p>I need to marshal object from this , but JAXB marshaling attributes as an elements.</p>
<p>Required:</p>
<pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;UTF-8&quot; standalone=&quot;yes&quot;?&gt;
&lt;ns2:Foo ns:ns2=&quot;urn://some-urn&quot; id=&quot;1&quot; name=&quot;Boris&quot; age=&quot;43&quot;&gt;
    //some elements in the root element
&lt;/ns2:Foo&gt;
</code></pre>
<p>Provided:</p>
<pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;UTF-8&quot; standalone=&quot;yes&quot;?&gt;
&lt;ns2:Foo ns:ns2=&quot;urn://some-urn&quot;&gt;
    &lt;id&gt;1&lt;/id&gt;
    &lt;name&gt;Boris&lt;/name&gt;
    &lt;age&gt;43&lt;/age&gt;
&lt;/ns2:Foo&gt;
</code></pre>
<p>Marshalling method:</p>
<pre><code>public  marshalTo(Foo foo) {
        Writer Writer = new Writer();
        try {
            Marshaller marshaller = JAXBContext.newInstance(Foo.).createMarshaller();
            marshaller.setProperty(Marshaller.JAXB_FORMATTED_OUTPUT, Boolean.TRUE);
            QName qName = new QName(&quot;urn://some-urn&quot;,
                    &quot;Foo&quot;);
            JAXBElement&lt;Foo&gt; bar = new JAXBElement&lt;&gt;(qName, Foo., foo);
            marshaller.marshal(bar, Writer);
            return Writer.to();
        } catch (JAXB e) {
            log.error(e.getMessage(), e);
        }
        return null;
    }
</code></pre>
  ",['xml'],['xml'],0,1,0,48
116,73376927,"Getting Google Chrome out of memory issue due to multiple dropdown list gets populated dynamically in  page <p>Getting Google Chrome out of memory issue due to multiple dropdown list gets populated dynamically in  page. Any help would be appreciated.</p>
<pre><code>&lt;nested:iterate property=&quot;studentList&quot;&gt;
  &lt;tr&gt;
    &lt;td&gt;
      &lt;nested:select property=&quot;name&quot;&gt;
        &lt;:options collection=&quot;college&quot; property=&quot;test1&quot; /&gt;
      &lt;/nested:select&gt;
    &lt;/td&gt;
  &lt;/tr&gt;
&lt;/nested:iterate&gt;
</code></pre>
  ",['jsp'],['jsp'],0,1,0,48
117,8400301,"&lt;c:out/&gt; unknown tag <p>Why I get error tip message in  on left when I include the following line.</p>

<pre><code>&lt;c:out value=${variable}/&gt;
</code></pre>

<p>I get the error ""Unknown tag(c:out)""</p>

<p>I also included on top</p>

<pre><code>&lt;%@ page isELIgnored =""false"" %&gt; 
</code></pre>

<p>Is there a jstl I need to include?</p>
 <p>If ur using  dependency see wether the jstl 1.2 dependency is added properly then.
<code>&lt;%@taglib uri=&quot;http://java.sun.com//jstl/core&quot; prefix=&quot;c&quot; %&gt;</code>   use this tag in ur  page.
And also if its geving url error then just rewrite the url and save it.
And also change the version of java to 8 and change the  boot version to 2.7.17</p>
","['eclipse', 'jsp']","['eclipse', 'jsp']",0,2,0,47
118,72872856," to  conversion: why my 1st  tag is getting skipped? <p>while converting  to  my 1st  tag into  is getting skipped</p>
<p>Here is the JAVA code snippet:</p>
<pre><code>        data=&quot;&quot;;
       data = Utils.readTo(new (&quot;src/main/resources/student.&quot;), &quot;UTF-8&quot;);
       Mapper Mapper = new Mapper();
       Node Node = Mapper.readTree(data.getBytes());
       ObjectMapper objectMapper = new ObjectMapper();
       objectMapper.writerWithDefaultPrettyPrinter().writeValue(new(&quot;src/main/resources/student.&quot;),Node);
</code></pre>
<p>here is the input:</p>
<pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
&lt;AccumulateResponse&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str1234&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str1234&lt;/TransactionType&gt;
    &lt;Status&gt;str1234&lt;/Status&gt;
  &lt;/TestCase&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str5678&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str5678&lt;/TransactionType&gt;
    &lt;Status&gt;str5678&lt;/Status&gt;
  &lt;/TestCase&gt;
&lt;/AccumulateResponse&gt;
</code></pre>
<p>here is the output:</p>
<pre><code>{
  &quot;TestCase&quot;: [
   {
    &quot;Transactionid&quot;: &quot;str1234&quot;,
    &quot;TransactionType&quot;: &quot;str1234&quot;,
    &quot;Status&quot;: &quot;str1234&quot;
   },
   {
    &quot;Transactionid&quot;: &quot;str5678&quot;,
    &quot;TransactionType&quot;: &quot;str5678&quot;,
    &quot;Status&quot;: &quot;str5678&quot;
   }
  ]
}
</code></pre>
<p>here is the required Output:</p>
<pre><code>{
&quot;AccumulateResponse&quot;: {
  &quot;TestCase&quot;: [
   {
    &quot;Transactionid&quot;: &quot;str1234&quot;,
    &quot;TransactionType&quot;: &quot;str1234&quot;,
    &quot;Status&quot;: &quot;str1234&quot;
   },
   {
    &quot;Transactionid&quot;: &quot;str5678&quot;,
    &quot;TransactionType&quot;: &quot;str5678&quot;,
    &quot;Status&quot;: &quot;str5678&quot;
   }
  ]
 }
}
</code></pre>
<p>AccumulateResponse tag is getting skipped.</p>
 <p>There is <a href=""https://github.com/javadev/underscore-java"" rel=""nofollow noreferrer"">underscore-java</a> library with method <code>U.To()</code>.</p>
<pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
&lt;AccumulateResponse&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str1234&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str1234&lt;/TransactionType&gt;
    &lt;Status&gt;str1234&lt;/Status&gt;
  &lt;/TestCase&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str5678&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str5678&lt;/TransactionType&gt;
    &lt;Status&gt;str5678&lt;/Status&gt;
  &lt;/TestCase&gt;
&lt;/AccumulateResponse&gt;
</code></pre>
<pre><code>{
  &quot;AccumulateResponse&quot;: {
    &quot;TestCase&quot;: [
      {
        &quot;Transactionid&quot;: &quot;str1234&quot;,
        &quot;TransactionType&quot;: &quot;str1234&quot;,
        &quot;Status&quot;: &quot;str1234&quot;
      },
      {
        &quot;Transactionid&quot;: &quot;str5678&quot;,
        &quot;TransactionType&quot;: &quot;str5678&quot;,
        &quot;Status&quot;: &quot;str5678&quot;
      }
    ]
  }
}
</code></pre>
","['jackson', 'xml', 'json']","['jackson', 'json', 'xml']",0,3,0,46
119,77169953,"Create GCP tags and attach it to VM using google sdk client library <p>Need help with google client lib for creating tags and attach to VM</p>
<pre><code>            InstanceTagDetails instanceTagDetails = new InstanceTagDetails();
            instanceTagDetails.setKey(&quot;tagKeys/281475895256801&quot;);
            instanceTagDetails.setValue(&quot;tagValues/281479362924118&quot;);
            createData.setTagDetails(List.of(instanceTagDetails));

            // set tags
            Map&lt;, &gt; tags = new HashMap&lt;&gt;();
            if(createData.getTagDetails() != null &amp;&amp; !createData.getTagDetails().isEmpty()) {
                for (InstanceTagDetails tagDetail : createData.getTagDetails()) {
                    tags.put(tagDetail.getKey(), tagDetail.getValue());
                }
            }

            Instance instanceResource =
                    Instance.newBuilder()
                    .setName(applianceName)
                    .setMachineType(machineType.getSelfLink())
                    .addDisks(disk)
                    .addAllNetworkInterfaces(interfaceList)
                    .setCanIpForward(Boolean.TRUE) // as pass thru VM. Important parameter. Need to check if need to be set on interface to0.
                    .setMetadata(metaData)
                    .setZone(createData.getAvailabilityZone())
//                          .setParams(InstanceParams.newBuilder().putAllResourceManagerTags(tags))
                    .build();
</code></pre>
<p>I have tried creating the tags manualyy from GCP and attaching it while creating the VM instance . But I need help with API for creating the tags . Any help much appreciated</p>
  ",['spring-boot'],['spring-boot'],0,1,0,48
120,73717178," 5 order tests with @Tag from some es <p>I have some es.
I all es, I have some tests.
Example:</p>
<pre><code>public  testpage1(){

@test
@Tag(&quot;Regression&quot;)
void test1(){
   system.out.println(&quot;Test1&quot;);
}

void test2(){
   system.out.println(&quot;Test2&quot;);
}

   }

public  testpage2(){

@test
@Tag(&quot;Regression&quot;)
void test3(){
   system.out.println(&quot;Test3&quot;);
 }

void test4(){
   system.out.println(&quot;Test4&quot;);
   }

}

public  testpage3(){

@test
@Tag(&quot;Regression&quot;)
void test5(){
   system.out.println(&quot;Test5&quot;);
   }

void test6(){
   system.out.println(&quot;Test6&quot;);
  }

}
</code></pre>
<p>I have other  to run :</p>
<pre><code>@RunWith(value = Platform.)
@IncludeTags(value = {&quot;Regression&quot;})
</code></pre>
<p>When I run this ,
The test run without any order,</p>
<p>How can I order the test to run in order that I want?</p>
 <p>5 allows you to set the tests execution order with <code>@Order()</code> annotation.<br />
So, you can add these annotations in your code as following:</p>
<pre =""lang-java prettyprint-override""><code>public  testpage1(){

@test
@Order(1)
@Tag(&quot;Regression&quot;)
void test1(){
   system.out.println(&quot;Test1&quot;);
}

void test2(){
   system.out.println(&quot;Test2&quot;);
}

   }

public  testpage2(){

@test
@Order(2)
@Tag(&quot;Regression&quot;)
void test3(){
   system.out.println(&quot;Test3&quot;);
 }

void test4(){
   system.out.println(&quot;Test4&quot;);
   }

}

public  testpage3(){

@test
@Order(3)
@Tag(&quot;Regression&quot;)
void test5(){
   system.out.println(&quot;Test5&quot;);
   }

void test6(){
   system.out.println(&quot;Test6&quot;);
  }

}
</code></pre>
<p>This should make these tests executed correspondingly</p>
",['junit'],['junit'],0,1,0,48
121,73376927,"Getting Google Chrome out of memory issue due to multiple dropdown list gets populated dynamically in  page <p>Getting Google Chrome out of memory issue due to multiple dropdown list gets populated dynamically in  page. Any help would be appreciated.</p>
<pre><code>&lt;nested:iterate property=&quot;studentList&quot;&gt;
  &lt;tr&gt;
    &lt;td&gt;
      &lt;nested:select property=&quot;name&quot;&gt;
        &lt;:options collection=&quot;college&quot; property=&quot;test1&quot; /&gt;
      &lt;/nested:select&gt;
    &lt;/td&gt;
  &lt;/tr&gt;
&lt;/nested:iterate&gt;
</code></pre>
  ",['jsp'],['jsp'],0,1,0,48
122,76537415,"Tags in Cucumber - Multiple Tags <p>In Cucumber Feature  I have a Scenario called Scenario_2 with the tag: @tag1 @tag2 @tag3.
In the Runner  I use tags = &quot;@tag2 and @tag3&quot;.
Actually there is not matching tags in the Feature  but it prints all the lines in the Scenario_2`
How it is possible?.</p>
<pre><code>@tag1 @tag2 @tag3   
Scenario: Scenario_2
Given This is the first step in Second Scenario 
When This is the second step in Second Scenario 
Then This is the third step in Second Scenario

@RunWith(Cucumber.)
@CucumberOptions(features = {&quot;src/test/resources/features/cucumbertags_26.feature&quot;}, 
                     glue = {&quot;com.stepdefinitions&quot;}, 
                     tags = &quot;@tag2 and @tag3&quot;,
                     monochrome = true)
public  TestRunner_SamplePage 
{

}

Output:
-------
^This is the first step in Second Scenario$
^This is the second step in Second Scenario$
^This is the third step in Second Scenario$
</code></pre>
  ",['selenium-webdriver'],['selenium-webdriver'],0,1,0,48
123,76943856,"Java - execution order between  tags and Cucumber hook tags - which ones go first? <p>is there any conjunction between  tags and Cucumber hook tags execution order ?
I have a project with Cucumber feature , step definition  and page object model.
In feature  I want use tag <code>@pageOne</code> and <code>@pageTwo</code></p>
<p>then in Cucumber hook  I have:</p>
<pre><code>public static List&lt;&gt; list;

@Before(@pageOne) 
public void beforeOne (Scenario scenario) {
list = scenario.getSourceTagsNames().stream().collect(Collectors.toList());
}

 @Before(@pageTwo) 
    public void beforeOne (Scenario scenario) {
    list = scenario.getSourceTagsNames().stream().collect(Collectors.toList());
    }
</code></pre>
<p>Then in other  I have @Before  annotation.</p>
<pre><code>@Before
public void setUpProperties() {
Properties properties = new Properties();
properties.load(new InputStream(appConfigPath));

if (list.contains(@pageOne)) {
 url = properties.getProperty(&quot;pageOne&quot;);
}

if (list.contains(@pageTwo)) {
 url = properties.getProperty(&quot;pageTwo&quot;);
}
</code></pre>
<p>So I have to run @Before cucumber tag earlier than  @before tag because I have to pass ivalue from cucumber before method to  before method.</p>
<p>Is this possible to set annotation tags order ? I want to run cuumber tag earlier than  tag.</p>
<p>Thank you</p>
  ",['junit'],['junit'],0,1,0,48
124,78312772,"&quot;Multiple root tags&quot; and &quot;Top level element is not completed&quot; error in Manifest.. What am i doing wrong? <pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
&lt;manifest ns:=&quot;http://schemas..com/apk/res/&quot;
    ns:tools=&quot;http://schemas..com/tools&quot;
    package=&quot;com.example.transkript&quot;&gt;

    &lt;uses-permission :name=&quot;.permission.RECORD_AUDIO&quot; /&gt;
    &lt;uses-permission :name=&quot;.permission.INTERNET&quot; /&gt;
    &lt;uses-permission :name=&quot;.permission.WRITE_EXTERNAL_STORAGE&quot; /&gt;

    &lt;application
        :allowBackup=&quot;true&quot;
        :icon=&quot;@mipmap/ic_launcher&quot;
        :label=&quot;@/app_name&quot;
        :roundIcon=&quot;@mipmap/ic_launcher_round&quot;
        :supportsRtl=&quot;true&quot;
        :theme=&quot;@style/Theme.Transkript&quot;
        tools:targetApi=&quot;31&quot;&gt;

        &lt;activity
            :name=&quot;.MainActivity&quot;
            :exported=&quot;true&quot;&gt;
            &lt;intent-filter&gt;
                &lt;action :name=&quot;.intent.action.MAIN&quot; /&gt;

                &lt;category :name=&quot;.intent.category.LAUNCHER&quot; /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;



    &lt;/application&gt;

&lt;/manifest&gt;
</code></pre>
<p>I'm very new and i'm not sure what's wrong. I have been reading and been seeing that I should only have one root tag, but examples online show that what i have should be correct? Could it be related to my MainActivity ? The  above is from Manifest.</p>
<p>My app is based around recording an audio , with a button that starts recording and when pressing it again it ends recording. It compiles and runs but then when pressing the button it crashes and the errors i get in  studio are:</p>
<p>Multiple root tags at line 22</p>
<p>Tag start is not closed at line 22</p>
<p>Multiple root tags at line 23</p>
<p>Top level element is not completed at line 24</p>
<p>Wrong closing tag name at line 26</p>
<p>Wrong closing tag name at line 27</p>
<p>Wrong closing tag name at line 31</p>
<p>Top level element is not completed at line 32</p>
<p>Thanks!</p>
<pre><code>package com.example.transkript;

import .media.MediaRecorder;
import .os.Bundle;
import .os.Environment;
import .util.Log;
import java.io.;
import .view.View;
import .widget.Button;

import x.appcompat.app.AppCompatActivity;

import java.io.IO;

public  MainActivity extends AppCompatActivity {

private Button recordButton;
private MediaRecorder recorder;
private boolean isRecording = false;

@Override
protected void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);
    setContentView(R.layout.activity_main);

    recordButton = findViewById(R.id.recordButton);
    recordButton.setOnClickListener(new View.OnClickListener() {
        @Override
        public void onClick(View v) {
            if (isRecording) {
                stopRecording();
            } else {
                startRecording();
            }
        }
    });
}

private void startRecording() {
    // Create a new MediaRecorder instance
    recorder = new MediaRecorder();

    // Set the audio source to the microphone
    recorder.setAudioSource(MediaRecorder.AudioSource.MIC);

    // Set the output format to 3GPP (media recorder will choose the appropriate audio codec)
    recorder.setOutputFormat(MediaRecorder.OutputFormat.THREE_GPP);

    // Set the output  path
    recorder.setOutput(getPath());

    // Set the audio encoder to AMR NB for efficiency
    recorder.setAudioEncoder(MediaRecorder.AudioEncoder.AMR_NB);

    try {
        // Prepare the recorder
        recorder.prepare();

        // Start recording
        recorder.start();

        // Update the UI to reflect the recording state
        isRecording = true;
        recordButton.setText(&quot;Stop Recording&quot;);
    } catch (IO e) {
        // Handle s
        e.printStackTrace();
    }
}

private void stopRecording() {
    if (recorder != null) {
        // Stop the recording
        recorder.stop();

        // Release the MediaRecorder object
        recorder.release();
        recorder = null;

        // Update the UI to reflect the recording state
        isRecording = false;
        recordButton.setText(&quot;Record&quot;);
    }
}

private  getPath() {
    // Get the external storage directory
     externalStorageDir = Environment.getExternalStorageDirectory();

    // Check if the external storage is available and writable
    if (externalStorageDir == null || !externalStorageDir.canWrite()) {
        Log.e(&quot;MainActivity&quot;, &quot;External storage is not available or writable.&quot;);
        return null;
    }

    // Create a new directory for your app's s
     appDirectory = new (externalStorageDir, &quot;MyAppAudios&quot;);
    if (!appDirectory.exists()) {
        if (!appDirectory.mkdirs()) {
            Log.e(&quot;MainActivity&quot;, &quot;Failed to create directory for audio s.&quot;);
            return null;
        }
    }

    // Create a new  in the app's directory
     audio = new (appDirectory, &quot;myrecording.3gp&quot;);

    // Check if the  can be created
    if (!audio.exists()) {
        try {
            if (!audio.createNew()) {
                Log.e(&quot;MainActivity&quot;, &quot;Failed to create audio .&quot;);
                return null;
            }
        } catch (IO e) {
            Log.e(&quot;MainActivity&quot;, &quot;Failed to create audio .&quot;, e);
            return null;
        }
    }

    // Return the absolute path of the 
    return audio.getAbsolutePath();
}

@Override
protected void onDestroy() {
    super.onDestroy();
    if (recorder != null) {
        recorder.release();
        recorder = null;
    }
}
}
</code></pre>
<p><a href=""https://i.sstatic.net/TDKRv.png"" rel=""nofollow noreferrer"">Here is the logcat</a></p>
 <p>The  declaration (not a &quot;tag&quot;),</p>
<pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
</code></pre>
<p>is perfectly fine.</p>
<p>The  of the  document is also fine.  It is well-formed and not the source of either the &quot;Multiple root tags&quot; or the &quot;Top level element is not completed&quot; errors.</p>
<p>Check that you've posted the actual  that's causing the error, and check that you've not pruned away the source of the error in the inte of creating a minimal example.</p>
<h2>See also</h2>
<p>For the posted error messages, see</p>
<ul>
<li><a href=""https://stackoverflow.com/q/46355454/290085"">How to fix error: The markup in the document following the root element must be well-formed</a></li>
</ul>
<p>...but your posted  is well-formed.</p>
","['android', 'xml']","['android', 'xml']",0,2,0,47
125,72376199,"Round method for &lt;fmt:formatNumber maxFractionDigits&gt; <p>How does rounding works with this tag? Only docs I could find is this:</p>
<blockquote>
<p>Attributes are also provided to allow you to determine how many decimal places should be used. The minFractionalDigits and maxFractionalDigits attributes allow you to specify the number of decimal places. If the number exceeds the maximum number of fractional digits, <strong>the number will be rounded</strong>. --<em>How exactly??</em></p>
</blockquote>
<p>Is there something like default round method that I can change in this tag? Something like</p>
<pre><code>RoundingMode.HALF_EVEN (*default*) --&gt; RoundingMode.HALF_UP
</code></pre>
<p>Thanks</p>
  ",['jsp'],['jsp'],0,1,0,48
126,75848424,"Can I get assistance with Redis commands that do the following? <p>commands of Redis to do the following:</p>
<ol>
<li>Store this sentence in a : “This is  Systems.”</li>
<li>Display the length of the </li>
<li>Add the sentence “The course code is NDBS742” to the end of the  so it reads as “This is  Systems. The course code is NDBS742.”</li>
<li>Automatically delete the  from the  in 60 seconds.</li>
</ol>
 <p>Here's the Redis commands for your scenario - to run these from a programming language you'll need to map them to a Redis Client, such as redis-py (<a href=""https://github.com/redis/redis-py"" rel=""nofollow noreferrer"">https://github.com/redis/redis-py</a>) for Python.  This is pretty straightforward as these map Redis commands to functions of the same name and the order of arguments is generally the same.</p>
<p>Storing a :</p>
<pre><code>127.0.0.1:6379&gt; set my &quot;This is  Systems.&quot;
OK
</code></pre>
<p>Get length of a :</p>
<pre><code>127.0.0.1:6379&gt; strlen my
(integer) 25
</code></pre>
<p>Append sentence to the end of the :</p>
<pre><code>127.0.0.1:6379&gt; append my &quot; The course code is NDBS742.&quot;
(integer) 53
127.0.0.1:6379&gt; get my
&quot;This is  Systems. The course code is NDBS742.&quot;
</code></pre>
<p>Expire the key after 60 seconds:</p>
<pre><code>127.0.0.1:6379&gt; expire my 60
(integer) 1
</code></pre>
<p>All commands documented at <a href=""https://redis.io/commands/"" rel=""nofollow noreferrer"">https://redis.io/commands/</a></p>
<p>With <code>redis-py</code> (<code>pip install redis</code>) your code looks like this:</p>
<pre =""lang-py prettyprint-override""><code>import redis

# Connect to Redis...
r = redis.Redis(host=&quot;localhost&quot;, port=6379, decode_responses=True)

# Store a .
r.set(&quot;my&quot;, &quot;This is  Systems.&quot;)

# Get the length of the .
print(f&quot;Length: {r.strlen('my')}&quot;)

# Append sentence to the end of the .
r.append(&quot;my&quot;, &quot; The course code is NDBS742.&quot;)

# Get the value of the  back.
print(f&quot;my: {r.get('my')}&quot;)

# Expire the key after 60 seconds.
r.expire(&quot;my&quot;, 60)
</code></pre>
<p>Let's run that:</p>
<pre><code>$ python main.py
Length: 25
my: This is  Systems. The course code is NDBS742.
</code></pre>
<p>Tested with Python 3.10.7, redis-py 4.5.3</p>
",['sql'],['sql'],0,1,0,48
127,76858009,"How to show this tags on intellij idea community <p>Could someone tell me how to show this tags on intellij idea community (in this picture: name, email, dob,...). Thank you so much!
<a href=""https://i.sstatic.net/DpCKe.png"" rel=""nofollow noreferrer"">enter image description here</a></p>
<p>(Ignored this sentence)
Maybe this feature have settings, but i dont know it name, or where it place... so confused.</p>
 <p>You can enable/disable hint under the 'Editor - Inlay Hints'.</p>
<p><a href=""https://i.sstatic.net/ZEkFh.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/ZEkFh.png"" alt=""enter image description here"" /></a></p>
",['intellij-idea'],['intellij-idea'],0,1,0,48
128,8400301,"&lt;c:out/&gt; unknown tag <p>Why I get error tip message in  on left when I include the following line.</p>

<pre><code>&lt;c:out value=${variable}/&gt;
</code></pre>

<p>I get the error ""Unknown tag(c:out)""</p>

<p>I also included on top</p>

<pre><code>&lt;%@ page isELIgnored =""false"" %&gt; 
</code></pre>

<p>Is there a jstl I need to include?</p>
 <p>If ur using  dependency see wether the jstl 1.2 dependency is added properly then.
<code>&lt;%@taglib uri=&quot;http://java.sun.com//jstl/core&quot; prefix=&quot;c&quot; %&gt;</code>   use this tag in ur  page.
And also if its geving url error then just rewrite the url and save it.
And also change the version of java to 8 and change the  boot version to 2.7.17</p>
","['eclipse', 'jsp']","['eclipse', 'jsp']",0,2,0,47
129,77169953,"Create GCP tags and attach it to VM using google sdk client library <p>Need help with google client lib for creating tags and attach to VM</p>
<pre><code>            InstanceTagDetails instanceTagDetails = new InstanceTagDetails();
            instanceTagDetails.setKey(&quot;tagKeys/281475895256801&quot;);
            instanceTagDetails.setValue(&quot;tagValues/281479362924118&quot;);
            createData.setTagDetails(List.of(instanceTagDetails));

            // set tags
            Map&lt;, &gt; tags = new HashMap&lt;&gt;();
            if(createData.getTagDetails() != null &amp;&amp; !createData.getTagDetails().isEmpty()) {
                for (InstanceTagDetails tagDetail : createData.getTagDetails()) {
                    tags.put(tagDetail.getKey(), tagDetail.getValue());
                }
            }

            Instance instanceResource =
                    Instance.newBuilder()
                    .setName(applianceName)
                    .setMachineType(machineType.getSelfLink())
                    .addDisks(disk)
                    .addAllNetworkInterfaces(interfaceList)
                    .setCanIpForward(Boolean.TRUE) // as pass thru VM. Important parameter. Need to check if need to be set on interface to0.
                    .setMetadata(metaData)
                    .setZone(createData.getAvailabilityZone())
//                          .setParams(InstanceParams.newBuilder().putAllResourceManagerTags(tags))
                    .build();
</code></pre>
<p>I have tried creating the tags manualyy from GCP and attaching it while creating the VM instance . But I need help with API for creating the tags . Any help much appreciated</p>
  ",['spring-boot'],['spring-boot'],0,1,0,48
130,73376927,"Getting Google Chrome out of memory issue due to multiple dropdown list gets populated dynamically in  page <p>Getting Google Chrome out of memory issue due to multiple dropdown list gets populated dynamically in  page. Any help would be appreciated.</p>
<pre><code>&lt;nested:iterate property=&quot;studentList&quot;&gt;
  &lt;tr&gt;
    &lt;td&gt;
      &lt;nested:select property=&quot;name&quot;&gt;
        &lt;:options collection=&quot;college&quot; property=&quot;test1&quot; /&gt;
      &lt;/nested:select&gt;
    &lt;/td&gt;
  &lt;/tr&gt;
&lt;/nested:iterate&gt;
</code></pre>
  ",['jsp'],['jsp'],0,1,0,48
131,72872856," to  conversion: why my 1st  tag is getting skipped? <p>while converting  to  my 1st  tag into  is getting skipped</p>
<p>Here is the JAVA code snippet:</p>
<pre><code>        data=&quot;&quot;;
       data = Utils.readTo(new (&quot;src/main/resources/student.&quot;), &quot;UTF-8&quot;);
       Mapper Mapper = new Mapper();
       Node Node = Mapper.readTree(data.getBytes());
       ObjectMapper objectMapper = new ObjectMapper();
       objectMapper.writerWithDefaultPrettyPrinter().writeValue(new(&quot;src/main/resources/student.&quot;),Node);
</code></pre>
<p>here is the input:</p>
<pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
&lt;AccumulateResponse&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str1234&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str1234&lt;/TransactionType&gt;
    &lt;Status&gt;str1234&lt;/Status&gt;
  &lt;/TestCase&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str5678&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str5678&lt;/TransactionType&gt;
    &lt;Status&gt;str5678&lt;/Status&gt;
  &lt;/TestCase&gt;
&lt;/AccumulateResponse&gt;
</code></pre>
<p>here is the output:</p>
<pre><code>{
  &quot;TestCase&quot;: [
   {
    &quot;Transactionid&quot;: &quot;str1234&quot;,
    &quot;TransactionType&quot;: &quot;str1234&quot;,
    &quot;Status&quot;: &quot;str1234&quot;
   },
   {
    &quot;Transactionid&quot;: &quot;str5678&quot;,
    &quot;TransactionType&quot;: &quot;str5678&quot;,
    &quot;Status&quot;: &quot;str5678&quot;
   }
  ]
}
</code></pre>
<p>here is the required Output:</p>
<pre><code>{
&quot;AccumulateResponse&quot;: {
  &quot;TestCase&quot;: [
   {
    &quot;Transactionid&quot;: &quot;str1234&quot;,
    &quot;TransactionType&quot;: &quot;str1234&quot;,
    &quot;Status&quot;: &quot;str1234&quot;
   },
   {
    &quot;Transactionid&quot;: &quot;str5678&quot;,
    &quot;TransactionType&quot;: &quot;str5678&quot;,
    &quot;Status&quot;: &quot;str5678&quot;
   }
  ]
 }
}
</code></pre>
<p>AccumulateResponse tag is getting skipped.</p>
 <p>There is <a href=""https://github.com/javadev/underscore-java"" rel=""nofollow noreferrer"">underscore-java</a> library with method <code>U.To()</code>.</p>
<pre><code>&lt;? version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
&lt;AccumulateResponse&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str1234&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str1234&lt;/TransactionType&gt;
    &lt;Status&gt;str1234&lt;/Status&gt;
  &lt;/TestCase&gt;
  &lt;TestCase&gt;
    &lt;Transactionid&gt;str5678&lt;/Transactionid&gt;
    &lt;TransactionType&gt;str5678&lt;/TransactionType&gt;
    &lt;Status&gt;str5678&lt;/Status&gt;
  &lt;/TestCase&gt;
&lt;/AccumulateResponse&gt;
</code></pre>
<pre><code>{
  &quot;AccumulateResponse&quot;: {
    &quot;TestCase&quot;: [
      {
        &quot;Transactionid&quot;: &quot;str1234&quot;,
        &quot;TransactionType&quot;: &quot;str1234&quot;,
        &quot;Status&quot;: &quot;str1234&quot;
      },
      {
        &quot;Transactionid&quot;: &quot;str5678&quot;,
        &quot;TransactionType&quot;: &quot;str5678&quot;,
        &quot;Status&quot;: &quot;str5678&quot;
      }
    ]
  }
}
</code></pre>
","['jackson', 'xml', 'json']","['jackson', 'json', 'xml']",0,3,0,46
