id,link,title,body,answers,tags
6669256,https://stackoverflow.com/questions/6669256,Java Web Application - Get Between String,"<p>I'm making a Java web application that finds text between tags using a .html file.</p>

<p>Example:</p>

<pre><code>&lt;title&gt;Example&lt;/title&gt;
</code></pre>

<p>Now the web application would open the .html file and find the text that is between the <code>&lt;title&gt;</code> tags which would be ""Example"".</p>

<p>Anyone have any ideas?</p>
","<p>To get the website source code via scraping:</p>
<pre><code>String targetPage = site;

                if(targetPage.contains(&quot;https://&quot;))
                {
                } else {
                    targetPage = &quot;https://&quot;.concat(targetPage);
                }

                System.out.println();

                //System.out.print(targetPage);

                System.out.println();

                URL wiki = new URI(targetPage).toURL();

                URLConnection yc = wiki.openConnection();

                BufferedReader in = new BufferedReader(new InputStreamReader(

                    yc.getInputStream()));

                String inputLine;

                String line = &quot;&quot;;

                while ((inputLine = in.readLine()) != null)

                    line += inputLine;

                in.close();
</code></pre>
<p>From there, you can use the substring method to find everything in between :</p>
<pre><code>line.substring(&quot;&lt;/title&gt;&quot;,&quot;&lt;/title&gt;&quot;)
</code></pre>
<p>You can do the same String manipulation by reading the .html file too</p>
","['java', 'tags']"
8400301,https://stackoverflow.com/questions/8400301,&lt;c:out/&gt; unknown tag,"<p>Why I get error tip message in eclipse on left when I include the following line.</p>

<pre><code>&lt;c:out value=${variable}/&gt;
</code></pre>

<p>I get the error ""Unknown tag(c:out)""</p>

<p>I also included on top</p>

<pre><code>&lt;%@ page isELIgnored =""false"" %&gt; 
</code></pre>

<p>Is there a jstl I need to include?</p>
","<p>If ur using maven dependency see wether the jstl 1.2 dependency is added properly then.
<code>&lt;%@taglib uri=&quot;http://java.sun.com/jsp/jstl/core&quot; prefix=&quot;c&quot; %&gt;</code>   use this tag in ur jsp page.
And also if its geving url error then just rewrite the url and save it.
And also change the version of java to 8 and change the spring boot version to 2.7.17</p>
","['java', 'eclipse', 'jsp', 'tags', 'jstl']"
77645240,https://stackoverflow.com/questions/77645240,How can I make a hook execute after every step with a particular tag?,"<p>I want to set up a after step hook that runs only after assertion steps (those that I tagged with @Then tag).
Is that even possible?
I'm trying</p>
<pre><code>    @AfterStep(value = &quot;@Then&quot;)
public void afterStep(Scenario scenario) {
    try {
        takeScreenshot(scenario);
    }
    catch (IllegalStateException ignore){
    }
}
</code></pre>
<p>But then it only runs if the scenario is tagged with @Then, it does not look into the steps tags.
Any help will be welcomed!
Thanks!</p>
","<p>I fear that this is not possible out of the box.</p>
<p>Cucumber doesn't provide a clear API to access the current running step in the @BeforeStep/@AfterStep hooks.</p>
<p>In general, I see 2 possible options for how you can achieve the desired goal (w/o using reflection on cucumber objects, the state of which cannot be guaranteed):</p>
<ul>
<li>The easiest one is to take screenshots in the step implementation. You likely have a driver passing around in your steps, scenario can also be moved to some shared context, so you can create a fancy method for screenshotting. This option is easy to implement, but it will result in minor, but still code duplication. Smth like:</li>
</ul>
<pre><code>

    public void stepImpl() {
        try {
            // some step logic
            driver.....
        } finally {
            takeScreenshot(driver, context.getScenario());
        }
    }

</code></pre>
<ul>
<li>You can try to use <a href=""https://www.baeldung.com/aspectj"" rel=""nofollow noreferrer"">aspectj</a>. It may be a bit complex to setup, but with aspectj (and AOP in general) you can create advice that can be applied only to those methods, that are annotated with cucumber's @Then annotation. But in this case, you also need to store your driver and scenario in some shared context to be able to use it in your aspect. Smth like:</li>
</ul>
<pre><code>

    import org.aspectj.lang.ProceedingJoinPoint;
    import org.aspectj.lang.annotation.Around;
    import org.aspectj.lang.annotation.Aspect;
    import org.aspectj.lang.annotation.Pointcut;
    
    @Aspect
    public class ScreenshottingAspect {
    
        @Pointcut(""execution(* your.package..*(..)) && @annotation(io.cucumber.java.en.Then)"")
        public void methodExecution() {
        }
    
        @Around(""methodExecution()"")
        public Object captureScreenshot(ProceedingJoinPoint joinPoint) throws Throwable {
            try {
                return joinPoint.proceed();
            } finally {
                takeScreenshot(context.getDriver(), context.getScenario());
            }
        }
    
    }


</code></pre>
","['java', 'tags', 'cucumber', 'cucumber-java']"
77432949,https://stackoverflow.com/questions/77432949,Apache Beam Test Fails Due to Unknown Output Tag Exception in Java SDK,"<p>I'm working on an Apache Beam project using the Java SDK, and I've encountered a persistent issue during testing. My pipeline uses a DoFn that emits elements to a main output and a side output. However, when running my tests, I'm receiving an IllegalArgumentException indicating an &quot;Unknown output tag.&quot;</p>
<p>Here's the stack trace that pinpoints the problem:</p>
<pre><code>Caused by: java.lang.IllegalArgumentException: Unknown output tag Tag&lt;com.myproject.SomeClassWithDefinedTags#10&gt;
    at org.apache.beam.vendor.guava.v26_0_jre.com.google.common.base.Preconditions.checkArgument(Preconditions.java:216)
    at org.apache.beam.repackaged.direct_java.runners.core.SimpleDoFnRunner.outputWindowedValue(SimpleDoFnRunner.java:274)
    at org.apache.beam.repackaged.direct_java.runners.core.SimpleDoFnRunner.access$900(SimpleDoFnRunner.java:85)
    at org.apache.beam.repackaged.direct_java.runners.core.SimpleDoFnRunner$DoFnProcessContext.output(SimpleDoFnRunner.java:423)
    at org.apache.beam.sdk.transforms.DoFnOutputReceivers$WindowedContextOutputReceiver.output(DoFnOutputReceivers.java:76)
    at myProject.DoFn.processElement(DoFn.java:136)
</code></pre>
<p>I've double-checked that my TupleTags are imported and utilized correctly in the test. Here's a snippet for context:</p>
<pre><code>import static com.myproject.transform.SomeClassWithDefinedTags.SuccessTag;
import static com.myproject.transform.SomeClassWithDefinedTags.FailTag; 

@Test
    @Category(NeedsRunner.class)
    public void testProcessElement() {
        String testInput = &quot;&quot;;
        List&lt;String&gt; input = List.of(testInput);
        PCollection&lt;String&gt; output =
                p.apply(Create.of(input))
                        .apply(ParDo.of(new DoFn(SuccessTag, FailTag)));
        PAssert.that(output).containsInAnyOrder(&quot;&quot;);
        p.run().waitUntilFinish();
    }
</code></pre>
<p>The MyDoFn class is structured to output to SuccessTag and FailTag tags accordingly. Despite ensuring that the tags are consistent, the test fails with the above exception. The DoFn is also used in the main pipeline without any issues.</p>
<p>Could someone help me understand what might be causing this &quot;Unknown output tag&quot; exception in the test environment and how to resolve it?</p>
","<p>There are two places to start checking. First, be sure to add .withOutputTags() to your ParDo.</p>
<p>Second, its possible this is being run on different runners in the test versus the main pipeline, which can cause inconsistent behavior.</p>
","['java', 'testing', 'tags', 'google-cloud-dataflow', 'junit4']"
77169953,https://stackoverflow.com/questions/77169953,Create GCP tags and attach it to VM using google sdk client library,"<p>Need help with google client lib for creating tags and attach to VM</p>
<pre><code>            InstanceTagDetails instanceTagDetails = new InstanceTagDetails();
            instanceTagDetails.setKey(&quot;tagKeys/281475895256801&quot;);
            instanceTagDetails.setValue(&quot;tagValues/281479362924118&quot;);
            createData.setTagDetails(List.of(instanceTagDetails));

            // set tags
            Map&lt;String, String&gt; tags = new HashMap&lt;&gt;();
            if(createData.getTagDetails() != null &amp;&amp; !createData.getTagDetails().isEmpty()) {
                for (InstanceTagDetails tagDetail : createData.getTagDetails()) {
                    tags.put(tagDetail.getKey(), tagDetail.getValue());
                }
            }

            Instance instanceResource =
                    Instance.newBuilder()
                    .setName(applianceName)
                    .setMachineType(machineType.getSelfLink())
                    .addDisks(disk)
                    .addAllNetworkInterfaces(interfaceList)
                    .setCanIpForward(Boolean.TRUE) // as pass thru VM. Important parameter. Need to check if need to be set on interface to0.
                    .setMetadata(metaData)
                    .setZone(createData.getAvailabilityZone())
//                          .setParams(InstanceParams.newBuilder().putAllResourceManagerTags(tags))
                    .build();
</code></pre>
<p>I have tried creating the tags manualyy from GCP and attaching it while creating the VM instance . But I need help with API for creating the tags . Any help much appreciated</p>
",,"['java', 'spring-boot', 'google-cloud-platform', 'tags', 'google-java-format']"
76943856,https://stackoverflow.com/questions/76943856,Java - execution order between Junit tags and Cucumber hook tags - which ones go first?,"<p>is there any conjunction between Junit tags and Cucumber hook tags execution order ?
I have a project with Cucumber feature file, step definition file and page object model.
In feature file I want use tag <code>@pageOne</code> and <code>@pageTwo</code></p>
<p>then in Cucumber hook class I have:</p>
<pre><code>public static List&lt;String&gt; list;

@Before(@pageOne) 
public void beforeOne (Scenario scenario) {
list = scenario.getSourceTagsNames().stream().collect(Collectors.toList());
}

 @Before(@pageTwo) 
    public void beforeOne (Scenario scenario) {
    list = scenario.getSourceTagsNames().stream().collect(Collectors.toList());
    }
</code></pre>
<p>Then in other class I have @Before Junit annotation.</p>
<pre><code>@Before
public void setUpProperties() {
Properties properties = new Properties();
properties.load(new FileInputStream(appConfigPath));

if (list.contains(@pageOne)) {
String url = properties.getProperty(&quot;pageOne&quot;);
}

if (list.contains(@pageTwo)) {
String url = properties.getProperty(&quot;pageTwo&quot;);
}
</code></pre>
<p>So I have to run @Before cucumber tag earlier than Junit @before tag because I have to pass ivalue from cucumber before method to junit before method.</p>
<p>Is this possible to set annotation tags order ? I want to run cuumber tag earlier than junit tag.</p>
<p>Thank you</p>
",,"['java', 'junit', 'tags', 'cucumber', 'hook']"
76858009,https://stackoverflow.com/questions/76858009,How to show this tags on intellij idea community,"<p>Could someone tell me how to show this tags on intellij idea community (in this picture: name, email, dob,...). Thank you so much!
<a href=""https://i.sstatic.net/DpCKe.png"" rel=""nofollow noreferrer"">enter image description here</a></p>
<p>(Ignored this sentence)
Maybe this feature have settings, but i dont know it name, or where it place... so confused.</p>
","<p>You can enable/disable hint under the 'Editor - Inlay Hints'.</p>
<p><a href=""https://i.sstatic.net/ZEkFh.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/ZEkFh.png"" alt=""enter image description here"" /></a></p>
","['java', 'intellij-idea', 'tags', 'ide', 'show']"
76467485,https://stackoverflow.com/questions/76467485,How to write an array of tags with using Junit5 and Java in autotest?,"<p>I can't use an array of tags in annotation @Tags using Junit5 and Java.</p>
<p>I try to use next examples from documentation of Junit5 and Java:
@Tags(@Tag(&quot;PROD&quot;), @Tag(&quot;DEV&quot;))
@Tags(Tag(&quot;PROD&quot;), Tag(&quot;DEV&quot;))
But it doesn't work.
If I try to use next example, it work.
@Tag(&quot;PROD&quot;)
@Tag(&quot;DEV&quot;)</p>
<p>Why I can't to use an array of tags? What am I doing wrong?</p>
","<p>@Tags({ @Tag(&quot;PROD&quot;), @Tag(&quot;DEV&quot;) })</p>
","['java', 'tags', 'junit5']"
76537415,https://stackoverflow.com/questions/76537415,Tags in Cucumber - Multiple Tags,"<p>In Cucumber Feature file I have a Scenario called Scenario_2 with the tag: @tag1 @tag2 @tag3.
In the Runner class I use tags = &quot;@tag2 and @tag3&quot;.
Actually there is not matching tags in the Feature file but it prints all the lines in the Scenario_2`
How it is possible?.</p>
<pre><code>@tag1 @tag2 @tag3   
Scenario: Scenario_2
Given This is the first step in Second Scenario 
When This is the second step in Second Scenario 
Then This is the third step in Second Scenario

@RunWith(Cucumber.class)
@CucumberOptions(features = {&quot;src/test/resources/features/cucumbertags_26.feature&quot;}, 
                     glue = {&quot;com.stepdefinitions&quot;}, 
                     tags = &quot;@tag2 and @tag3&quot;,
                     monochrome = true)
public class TestRunner_SamplePage 
{

}

Output:
-------
^This is the first step in Second Scenario$
^This is the second step in Second Scenario$
^This is the third step in Second Scenario$
</code></pre>
",,"['java', 'selenium-webdriver', 'tags', 'cucumber', 'testng']"
49496995,https://stackoverflow.com/questions/49496995,How Can I Add Metadata in opus files?,"<p>I'm interested in writing metadata for <code>.opus</code> files, but all of the posts that I've seen so far are for more mainstream formats such as .ogg, or .mp3. I'm uncertain as to whether ID3 tags work with .opus files, and I can't find any resources that say whether they do or not. I've seen something similar in (<a href=""https://stackoverflow.com/questions/3444323/how-to-add-metadata-to-wav-file"">How to add metadata to WAV file?</a>).</p>

<p>How can I write metadata such as title, author, and the like to .opus files?</p>

<p>I'm thinking that a <code>libopus</code> enabled <code>ffmpeg</code> would be able to do it, but from the documentation it is not obvious to me how to do it.</p>

<p>Solutions using just <code>ffmpeg</code> are preferred, but any open source Java library should be just fine as well.</p>
","<p>If you don't need to do it in your code or in Bash or something, you can use VLC player to edit metadata. And you don't need to convert or copy or do anything like that. Just open your file, Go to Tools -&gt; Media Information -&gt; General. Edit and save. That's it.</p>
","['java', 'tags', 'metadata', 'opus']"
75848424,https://stackoverflow.com/questions/75848424,Can I get assistance with Redis commands that do the following?,"<p>commands of Redis to do the following:</p>
<ol>
<li>Store this sentence in a string: “This is Database Systems.”</li>
<li>Display the length of the string</li>
<li>Add the sentence “The course code is NDBS742” to the end of the string so it reads as “This is Database Systems. The course code is NDBS742.”</li>
<li>Automatically delete the string from the database in 60 seconds.</li>
</ol>
","<p>Here's the Redis commands for your scenario - to run these from a programming language you'll need to map them to a Redis Client, such as redis-py (<a href=""https://github.com/redis/redis-py"" rel=""nofollow noreferrer"">https://github.com/redis/redis-py</a>) for Python.  This is pretty straightforward as these map Redis commands to functions of the same name and the order of arguments is generally the same.</p>
<p>Storing a string:</p>
<pre><code>127.0.0.1:6379&gt; set mystring &quot;This is Database Systems.&quot;
OK
</code></pre>
<p>Get length of a string:</p>
<pre><code>127.0.0.1:6379&gt; strlen mystring
(integer) 25
</code></pre>
<p>Append sentence to the end of the string:</p>
<pre><code>127.0.0.1:6379&gt; append mystring &quot; The course code is NDBS742.&quot;
(integer) 53
127.0.0.1:6379&gt; get mystring
&quot;This is Database Systems. The course code is NDBS742.&quot;
</code></pre>
<p>Expire the key after 60 seconds:</p>
<pre><code>127.0.0.1:6379&gt; expire mystring 60
(integer) 1
</code></pre>
<p>All commands documented at <a href=""https://redis.io/commands/"" rel=""nofollow noreferrer"">https://redis.io/commands/</a></p>
<p>With <code>redis-py</code> (<code>pip install redis</code>) your code looks like this:</p>
<pre class=""lang-py prettyprint-override""><code>import redis

# Connect to Redis...
r = redis.Redis(host=&quot;localhost&quot;, port=6379, decode_responses=True)

# Store a string.
r.set(&quot;mystring&quot;, &quot;This is Database Systems.&quot;)

# Get the length of the string.
print(f&quot;Length: {r.strlen('mystring')}&quot;)

# Append sentence to the end of the string.
r.append(&quot;mystring&quot;, &quot; The course code is NDBS742.&quot;)

# Get the value of the string back.
print(f&quot;mystring: {r.get('mystring')}&quot;)

# Expire the key after 60 seconds.
r.expire(&quot;mystring&quot;, 60)
</code></pre>
<p>Let's run that:</p>
<pre><code>$ python main.py
Length: 25
mystring: This is Database Systems. The course code is NDBS742.
</code></pre>
<p>Tested with Python 3.10.7, redis-py 4.5.3</p>
","['python', 'java', 'sql', 'redis', 'tags']"
62838668,https://stackoverflow.com/questions/62838668,How to select a option from drop down with div tag/class?.selenium,"<p>I have tried all the possible things. also, tried searching over tried different combinations and variations. I can get the element clicked which opens the dropdown. but i am not able to select an option in it. I tried with actions, sendkeys, keys.down/enter and multiple things as well. however, it didn't help. That's the only thing I am stuck on.</p>
<p>//selecting office</p>
<p>1.driver.findElement(By.id(&quot;DG5QEPn&quot;)).click();</p>
<p>Actions actions = new Actions(driver); actions.moveToElement(driver.findElement(By.xpath(&quot;//*[@id=&quot;DG5QEPn&quot;]/div/div/div1/div1&quot;))).click();</p>
<p>driver.findElement(By.id(&quot;DG5QEPn&quot;)).click();</p>
<p>driver.findElement(By.id(&quot;DG5QEPn&quot;)).sendKeys(&quot;RTP HQ&quot;); driver.findElement(By.id(&quot;DG5QEPn&quot;)).sendKeys(Keys.Down); driver.findElement(By.id(&quot;DG5QEPn&quot;)).sendKeys(Keys.Enter);</p>
<p>Html-
In the below image.</p>
<p><a href=""https://i.sstatic.net/SwHcv.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/SwHcv.png"" alt=""enter image description here"" /></a></p>
","<p>You should enumerate through all of the options then click on the one you want. See <a href=""https://sqa.stackexchange.com/questions/1355/what-is-the-correct-way-to-select-an-option-using-seleniums-python-webdriver"">What is the correct way to select an <code>&lt;option&gt;</code> using Selenium's Python WebDriver</a>.</p>
<blockquote>
<p>The easiest way that I have found was to do something along the lines of:</p>
<pre><code>el = driver.find_element_by_id('id_of_select')
for option in el.find_elements_by_tag_name('option'):
    if option.text == 'The Options I Am Looking For':
        option.click() # select() in earlier versions of webdriver
        break
</code></pre>
</blockquote>
","['java', 'html', 'selenium', 'tags', 'dropdown']"
75516396,https://stackoverflow.com/questions/75516396,Email address inside &lt;&gt;tag is taken as html tag and unable to display in UI? How to fix this?,"<p>I want to display the email address inside '&lt;test@gmail.com'&gt;' tag in UI, how can I achieve this? How to display email address with tag in UI?</p>
<pre><code>&lt;html&gt;
&lt;head&gt;
&lt;/head&gt;
&lt;body&gt;
    &lt;br&gt; I'm sorry to have to inform you that your message could not
    &lt;br&gt; be delivered to one or more recipients. It's attached below.
    &lt;br&gt; &lt;test@gmail.com&gt;: host mx.gmail.com[136.143.191.44] said: 550 5.1.1
    &lt;br&gt;     &lt;test@gmail.com&gt; User unknown (in reply to RCPT TO command)
    &lt;br&gt; Reporting-MTA: dns; smtp5.to.test.com
    &lt;br&gt; X-Postfix-Queue-ID: E982A3346F
    &lt;br&gt; X-Postfix-Sender: rfc822; test1@test.in
    &lt;br&gt; Arrival-Date: Mon, 20 Feb 2023 17:37:11 +0530 (IST)
    &lt;br&gt; Final-Recipient: rfc822; test@gmail.com
    &lt;br&gt; Original-Recipient: rfc822;test@gmail.com
    &lt;br&gt; Remote-MTA: dns; mx.zoho.com
    &lt;br&gt; Diagnostic-Code: smtp; 550 5.1.1 &lt;test@gmail.com&gt; User unknown
&lt;/body&gt;
&lt;/html&gt;
</code></pre>
<p><strong>It is display as in below image, not displaying email address with tag</strong></p>
<p><a href=""https://i.sstatic.net/G4AxA.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/G4AxA.png"" alt=""enter image description here"" /></a></p>
","<p>declare this variable</p>
<pre><code>  adress:string ='&lt;test@gmai.com&gt;'
</code></pre>
<p>then bind it on your html file :</p>
<pre><code>&lt;br&gt; {{adress}}
</code></pre>
<p>it works for me</p>
","['java', 'html', 'spring-boot', 'tags', 'jakarta-mail']"
75434508,https://stackoverflow.com/questions/75434508,Rename tag in xml using jakson,"<p>Please help, How can i rename tags in xml file usind jakson</p>
<p>My class:</p>
<pre><code>public class Artist {
    private String name;
    private List&lt;Album&gt; albums = new ArrayList&lt;&gt;();
    public String getName() {
        return name;
    }
    public List&lt;Album&gt; getAlbums() {
        return albums;
    }
}
public class Album {
    private String name;
    private int year;
    public Album(String name, int year) {
        this.name = name;
        this.year = year;
    }
    @JacksonXmlProperty(isAttribute = true)
    public String getName() {
        return name;
    }    
    @JacksonXmlProperty(isAttribute = true)
    public int getYear() {
        return year;
    }
}
</code></pre>
<p>When i try to rename one tag &lt;Albums&gt; both are changed &lt;Album&gt;</p>
<p>i have:</p>
<pre><code>    &lt;Artist&gt;
      &lt;name&gt;Some name&lt;/name&gt;
      &lt;albums&gt;
        &lt;albums name=&quot;Some name1&quot; year=&quot;1985&quot;/&gt;
        &lt;albums name=&quot;Some name2&quot; year=&quot;1986&quot;/&gt;
      &lt;/albums&gt;
    &lt;/Artist&gt;
</code></pre>
<p>i want to see:</p>
<pre><code>    &lt;Artist&gt;
      &lt;name&gt;Some name&lt;/name&gt;
      &lt;albums&gt;
        &lt;album name=&quot;Some name1&quot; year=&quot;1985&quot;/&gt;
        &lt;album name=&quot;Some name2&quot; year=&quot;1986&quot;/&gt;
      &lt;/albums&gt;
    &lt;/Artist&gt;
</code></pre>
<p>do you have any idea?</p>
","<p>I think you can use the @JacksonXmlRootElement like this:</p>
<pre><code>public class Album {
    private String name;
    private int year;
    
    @JacksonXmlRootElement(localName = &quot;album&quot;)
    public Album(String name, int year) {
        this.name = name;
        this.year = year;
    }
    @JacksonXmlProperty(isAttribute = true)
    public String getName() {
        return name;
    }    
    @JacksonXmlProperty(isAttribute = true)
    public int getYear() {
        return year;
    }
}
</code></pre>
<p>This can be adapted with <code>@JacksonXmlElementWrapper</code> or <code>@JacksonXmlProperty</code> based on your structure.</p>
","['java', 'xml', 'tags', 'rename', 'jackson2']"
7568433,https://stackoverflow.com/questions/7568433,How to get text between two Elements in DOM object?,"<p>I'm using JSoup to parse this HTML content:</p>
<pre><code>&lt;div class=&quot;submitted&quot;&gt;
    &lt;strong&gt;&lt;a title=&quot;View user profile.&quot; href=&quot;/user/1&quot;&gt;user1&lt;/a&gt;&lt;/strong&gt; 
    on 27/09/2011 - 15:17 
    &lt;span class=&quot;via&quot;&gt;&lt;a href=&quot;/goto/002&quot;&gt;www.google.com&lt;/a&gt;&lt;/span&gt;
&lt;/div&gt; 
</code></pre>
<p>Which looks like this in web browser:</p>
<pre><code>user1 on 27/09/2011 - 15:17 www.google.com
</code></pre>
<p>The username and the website can be parsed into variables using this:</p>
<pre><code>String user    = content.getElementsByClass(&quot;submitted&quot;).first().getElementsByTag(&quot;strong&quot;).first().text(); 
String website = content.getElementsByClass(&quot;submitted&quot;).first().getElementsByClass(&quot;via&quot;).first().text();
</code></pre>
<p>But I'm unsure of how to get the &quot;on 27/09/2011 -15:17&quot; into a variable, if I use</p>
<pre><code>String date = content.getElementsByClass(&quot;submitted&quot;).first().text();
</code></pre>
<p>It also contains username and the website???</p>
","<p>Select the element before the text you wish to grab, then get its next sibling <em>node</em> (not element), which is a text node:</p>

<pre><code>Document doc = Jsoup.parse(""&lt;div class=\""submitted\""&gt;"" +
  ""  &lt;strong&gt;&lt;a title=\""View user profile.\"" href=\""/user/1\""&gt;user1&lt;/a&gt;&lt;/strong&gt;"" +
  ""  on 27/09/2011 - 15:17 "" +
  ""  &lt;span class=\""via\""&gt;&lt;a href=\""/goto/002\""&gt;www.google.com&lt;/a&gt;&lt;/span&gt;"" +
  ""&lt;/div&gt; "");
String str = doc.select(""strong"").first().nextSibling().toString().trim();
System.out.println(str);
</code></pre>

<p>You can also ask an element for its child text nodes and index directly (though referencing the nodes by sibling is usually more robust than indexing):</p>

<pre><code>Document doc = Jsoup.parse(
            ""&lt;div class=\""submitted\""&gt;"" +
  ""  &lt;strong&gt;&lt;a title=\""View user profile.\"" href=\""/user/1\""&gt;user1&lt;/a&gt;&lt;/strong&gt;"" +
  ""  on 27/09/2011 - 15:17 "" +
  ""  &lt;span class=\""via\""&gt;&lt;a href=\""/goto/002\""&gt;www.google.com&lt;/a&gt;&lt;/span&gt;"" +
  ""&lt;/div&gt; "");
String str = doc.select(""div"").first().textNodes().get(1).text().trim();
System.out.println(str);
</code></pre>
","['java', 'html', 'dom', 'tags', 'jsoup']"
2843258,https://stackoverflow.com/questions/2843258,Tear subString from within HTML tags with JAVA,"<p>let say i have a string like this ""<code>neverMind&lt;b&gt;What is up&lt;/b&gt;neverMind</code>"" and I want to take out the What is up using regexp with JAVA. Someone told me that using matcher will be the best. Can anyone show me how to do it using Matcher?<br>
Other solutions are welcome too!
Thanks!</p>
","<p>If you want it without matcher</p>
<pre><code>        String a=&quot;neverMind&lt;b&gt;What is up&lt;/b&gt;neverMind&quot;;
    int index1=a.indexOf(&quot;&gt;&quot;);
    int index2=a.indexOf(&quot;&lt;/b&gt;&quot;);
    String finalString=a.substring(index1+1, index2);
    System.out.println(finalString);
</code></pre>
","['java', 'html', 'string', 'tags']"
74521309,https://stackoverflow.com/questions/74521309,JAXB :Need Namespace Prefix to all the elements inside others,"<p>jaxb groups all tags in one, I need each tag to have its own namespace.</p>
<p>have:</p>
<pre><code>&lt;Request env=&quot;DEV&quot; xmlns=&quot;http://test1&quot; &quot;xmlns:ns2=&quot;urn://test2&quot;&gt;
            &lt;ApplicationData&gt;
                &lt;ns2:Application&gt;
                     &lt;Square&gt;test&lt;/Square&gt;
                &lt;/ns2:Application&gt;
            &lt;/ApplicationData&gt;
&lt;/Request&gt;
</code></pre>
<p>need:</p>
<pre><code>&lt;Request env=&quot;DEV&quot; xmlns=&quot;http://test1&quot;&gt;
            &lt;ApplicationData&gt;
                &lt;Application xmlns =&quot;urn://test2&quot;&gt;
                     &lt;Square&gt;test&lt;/Square&gt;
                &lt;/Application&gt;
            &lt;/ApplicationData&gt;
&lt;/Request&gt;
</code></pre>
<p>adding namespace into @XmlElement  didn't help</p>
<pre><code>@XmlElement(
        name = &quot;Application&quot;,
        required = true,
        namespace = &quot;urn://test2&quot;)
</code></pre>
<p>package-info:</p>
<pre><code>@javax.xml.bind.annotation.XmlSchema(
        namespace = &quot;http://test1&quot;,
        elementFormDefault = XmlNsForm.QUALIFIED,
        xmlns = {
            @XmlNs(prefix = &quot;&quot;, namespaceURI = &quot;http://test1&quot;)
        })

</code></pre>
","<p>Try rebooting ur project, it might help</p>
","['java', 'xml', 'soap', 'tags', 'jaxb']"
